epoch,object,raoff,raoff_err,decoff,decoff_err
2508.7878787878785,2,0.004410701851949419,0.0,0.07156910976984758,0.0
2545.681818181818,2,0.006200855658843679,0.0,0.07187339261688817,0.0
2582.5757575757575,2,0.00798729655245391,0.0,0.07213465450059262,0.0
2619.4696969696965,2,0.00976891990790685,0.0,0.07235242013099942,0.0
2656.363636363636,2,0.011544607737829074,0.0,0.07252623467794074,0.0
2693.2575757575755,2,0.013313229194195383,0.0,0.07265566474231032,0.0
2730.151515151515,2,0.015073641115741419,0.0,0.07274029934664226,0.0
2767.0454545454545,2,0.016824688622580127,0.0,0.07277975094361966,0.0
2803.9393939393935,2,0.018565205759605626,0.0,0.07277365644095736,0.0
2840.833333333333,2,0.020294016190202994,0.0,0.07272167824092142,0.0
2877.7272727272725,2,0.022009933941692934,0.0,0.07262350529255855,0.0
2914.621212121212,2,0.02371176420384843,0.0,0.07247885415451366,0.0
2951.515151515151,2,0.025398304181701945,0.0,0.0722874700661127,0.0
2988.4090909090905,2,0.02706834400373503,0.0,0.0720491280241822,0.0
3025.30303030303,2,0.028720667686393354,0.0,0.0717636338628685,0.0
3062.1969696969695,2,0.030354054155707466,0.0,0.07143082533350636,0.0
3099.090909090909,2,0.03196727832661417,0.0,0.07105057318137538,0.0
3135.984848484848,2,0.03355911224037533,0.0,0.07062278221596772,0.0
3172.8787878787875,2,0.03512832626026973,0.0,0.07014739237118182,0.0
3209.772727272727,2,0.03667369032549354,0.0,0.06962437975164773,0.0
3246.6666666666665,2,0.03819397526295114,0.0,0.0690537576611877,0.0
3283.560606060606,2,0.039687954156338,0.0,0.06843557760922303,0.0
3320.454545454545,2,0.04115440377162817,0.0,0.06776993029075062,0.0
3357.3484848484845,2,0.04259210603776263,0.0,0.06705694653534243,0.0
3394.242424242424,2,0.043999849581011746,0.0,0.0662967982204619,0.0
3431.1363636363635,2,0.04537643131114159,0.0,0.06548969914424907,0.0
3468.0303030303025,2,0.04672065805715442,0.0,0.06463590585280665,0.0
3504.924242424242,2,0.04803134825001153,0.0,0.06373571841691685,0.0
3541.8181818181815,2,0.049307333649362795,0.0,0.06278948115304646,0.0
3578.712121212121,2,0.05054746111092613,0.0,0.061797583283448435,0.0
3615.6060606060605,2,0.05175059439076758,0.0,0.06076045953015126,0.0
3652.5,2,0.05291561598234147,0.0,0.05967859063764198,0.0
