epoch,object,raoff,raoff_err,decoff,decoff_err
3135.984848484848,2,0.04474548298716711,0.0,0.0941637096212903,0.0
3172.8787878787875,2,0.04683776834702631,0.0,0.09352985649490911,0.0
3209.772727272727,2,0.04889825376732472,0.0,0.09283250633553031,0.0
3246.6666666666665,2,0.05092530035060151,0.0,0.0920716768815836,0.0
3283.560606060606,2,0.052917272208450675,0.0,0.09124743681229738,0.0
3320.454545454545,2,0.054872538362170896,0.0,0.09035990705433417,0.0
3357.3484848484845,2,0.05678947471701684,0.0,0.08940926204712324,0.0
3394.242424242424,2,0.05866646610801566,0.0,0.08839573096061587,0.0
3431.1363636363635,2,0.060501908414855456,0.0,0.08731959885899876,0.0
3468.0303030303025,2,0.06229421074287256,0.0,0.0861812078037422,0.0
3504.924242424242,2,0.06404179766668204,0.0,0.08498095788922246,0.0
3541.8181818181815,2,0.06574311153248372,0.0,0.08371930820406194,0.0
3578.712121212121,2,0.06739661481456817,0.0,0.08239677771126458,0.0
3615.6060606060605,2,0.06900079252102344,0.0,0.08101394604020168,0.0
3652.5,2,0.07055415464312197,0.0,0.07957145418352264,0.0
